Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Terminal,https://www.ycombinator.com/companies/terminal,Summer 2023,B2B; Supply Chain and Logistics,"Plaid for Telematics Data in Commercial Trucking. Founded in 2023 by Connor Giles and Raghav Midha, Terminal has 13 employees based in Toronto, ON, Canada. Terminal is hiring for 5 roles in operations and engineering.",https://www.withterminal.com,2023,"Toronto, ON, Canada",Raghav Midha; Connor Giles,https://linkedin.com/in/raghavmidha; https://linkedin.com/in/connorgiles,; 
MICSI,https://www.ycombinator.com/companies/micsi,Summer 2023,Healthcare; Diagnostics,"Higher resolution MRI with faster scan times. Founded in 2018 by Benjamin Ades-Aron and Gregory Lemberskiy, MICSI has 2 employees based in New York, NY, USA.",https://www.micsi.co,2018,"New York, NY, USA",Gregory Lemberskiy; Benjamin Ades-Aron,https://linkedin.com/in/gregory-lemberskiy; https://linkedin.com/in/benjamin-aron-b0313349,; 
Arcimus,https://www.ycombinator.com/companies/arcimus,Summer 2023,B2B; Recruiting and Talent,"A stream of engineering candidates who ship. Founded in 2023 by Hussein Syed, Arcimus has 2 employees based in San Francisco, CA, USA.",https://www.arcimus.com,2023,"San Francisco, CA, USA",Hussein Syed; —,https://linkedin.com/in/hussein-syed-44115a164; https://linkedin.com/in/hussein-syed-44115a164,https://twitter.com/husseinsyed73; 
Docsum,https://www.ycombinator.com/companies/docsum,Summer 2023,B2B; Legal,"AI contract repository. Founded in 2023 by Alex Leonov and Shaunak Turaga, Docsum has 4 employees based in New York, NY, USA.",https://www.docsum.ai,2023,"New York, NY, USA",Shaunak Turaga; Alex Leonov; Problem,https://linkedin.com/in/shaunakturaga; https://www.linkedin.com/in/alexander-l-leonov/; https://www.linkedin.com/in/shaunakturaga/,https://twitter.com/shaunakturaga; https://twitter.com/AlexLLeonov; 
Obento Health,https://www.ycombinator.com/companies/obento-health,Summer 2023,Healthcare; Medical Devices,"CRM Co-Pilot for Medtech Sales. Founded in 2023 by Naxin Wang, Obento Health has 2 employees based in San Francisco, CA, USA.",https://www.getobento.com,2023,"San Francisco, CA, USA",Naxin Wang,https://linkedin.com/in/naxinwang,
Kite,https://www.ycombinator.com/companies/kite,Summer 2023,B2B; Marketing,"Screen recorder for stunning product demo videos. Founded in 2023 by Todd Ashley and Derek Feehrer, Kite has 2 employees based in San Francisco, CA, USA.",https://kite.video,2023,"San Francisco, CA, USA",Derek Feehrer; Todd Ashley,https://linkedin.com/in/feehrer; https://www.linkedin.com/in/toddashley/,https://twitter.com/DerekFeehrer; https://twitter.com/toddashleyk
Bronco AI,https://www.ycombinator.com/companies/bronco-ai,Summer 2023,"B2B; Engineering, Product and Design","AI for ASIC Design Verification. Founded in 2023 by David Zhi LuoZhang and Jeffrey Pan, Bronco AI has 5 employees based in San Francisco, CA, USA.",https://www.bronco.ai,2023,"San Francisco, CA, USA",David Zhi LuoZhang; Jeffrey Pan,https://linkedin.com/in/dluozhang; https://linkedin.com/in/jeffreyzpan,https://twitter.com/dluozhang; 
Agentive,https://www.ycombinator.com/companies/agentive,Summer 2023,B2B; Finance and Accounting,"AI Workspace for Audit & Advisory Firms. Founded in 2023 by Daniel Alberson, Agentive has 6 employees based in Provo, UT, USA.",https://www.goagentive.com,2023,"Provo, UT, USA",Daniel Alberson,https://linkedin.com/in/alberson,https://twitter.com/DannyAlberson
Venta AI,https://www.ycombinator.com/companies/venta-ai,Summer 2023,B2B; Sales,"The compliant AI colleague for sales teams in Europe. Founded in 2023 by Stefan Reuther and Lucas Spreiter, Venta AI has 7 employees based in . Venta AI is hiring for 3 roles in support, sales, and engineering.",https://www.getventa.ai,2023,,Lucas Spreiter; Stefan Reuther,https://linkedin.com/in/lucas-spreiter; https://linkedin.com/in/stefan-reuther,https://twitter.com/lunetique_; 
Parea,https://www.ycombinator.com/companies/parea,Summer 2023,B2B; Operations,"Test, evaluate & observe your LLM applications. Founded in 2023 by Joel Alexander and Joschka Braun, Parea has 2 employees based in New York, NY, USA.",https://www.parea.ai,2023,"New York, NY, USA",Joel Alexander; Joschka Braun,https://linkedin.com/in/ajoeljr; https://linkedin.com/in/joschkabraun,https://twitter.com/joel_a_wilde; https://twitter.com/joschkabraun
Campfire,https://www.ycombinator.com/companies/campfire-2,Summer 2023,B2B; Finance and Accounting,"A modern version of NetSuite. Founded in 2023 by John Glasgow, Campfire has 45 employees based in California St, San Francisco, CA, USA. Campfire is hiring for 2 roles in engineering and support.",https://meetcampfire.com,2023,"California St, San Francisco, CA, USA",John Glasgow; Previous Launches,https://www.linkedin.com/in/johnglasgow/; https://linkedin.com/in/fsanmartinjorquera,; 
Alguna,https://www.ycombinator.com/companies/alguna,Summer 2023,B2B; Finance and Accounting,"AI-Native CPQ & Billing for Modern Pricing Models. Founded in 2023 by Aleks Đekić and Jamie MacLeod, Alguna has 10 employees based in San Francisco, CA, USA. Alguna is hiring for 5 roles in product, operations, and sales.",https://alguna.com,2023,"San Francisco, CA, USA",Aleks Đekić; Jamie MacLeod; ❌ Problem,https://linkedin.com/in/aleksdjekic; https://linkedin.com/in/jamie-macleod; https://www.linkedin.com/in/jamie-macleod/,https://twitter.com/aleks_djekic; ; https://twitter.com/AlgunaHQ
SID,https://www.ycombinator.com/companies/sid,Summer 2023,"B2B; Engineering, Product and Design","AI research lab for retrieval. Founded in 2023 by Maximilian-David Rumpf and Lotte Seifert, SID has 4 employees based in San Francisco, CA, USA. SID is hiring for 1 roles in engineering.",https://www.sid.ai,2023,"San Francisco, CA, USA",Maximilian-David Rumpf; Lotte Seifert,https://linkedin.com/in/maximiliandavid; https://linkedin.com/in/lotte-seifert,https://twitter.com/maxrumpf; https://twitter.com/lotteellen
Capi Money,https://www.ycombinator.com/companies/capi-money,Summer 2023,Fintech; Payments,"Helping businesses in emerging markets make pay their international…. Founded in 2023 by Scott Liddle and Mitch Riley, Capi Money has 40 employees based in London, UK. Capi Money is hiring for 6 roles in operations, sales, and engineering.",https://www.capimoney.com,2023,"London, UK",Mitch Riley; Scott Liddle,https://www.linkedin.com/in/mitchriley/; https://linkedin.com/in/scott-liddle-890678195,; https://twitter.com/ScottDRLiddle
Baud Labs,https://www.ycombinator.com/companies/baud-labs,Summer 2023,B2B,"something new. Founded in 2026 by Sarang Zambare, Baud Labs has 3 employees based in New York, NY, USA. Baud Labs is hiring for 1 roles in engineering.",https://baudlabs.ai,2026,"New York, NY, USA",Sarang Zambare,https://linkedin.com/in/sarang-zambare,https://twitter.com/sarangz11
Spine AI,https://www.ycombinator.com/companies/spine-ai,Summer 2023,"B2B; Engineering, Product and Design","Manage a swarm of AI agents to get real work done. Founded in 2023 by Akshay Budhkar and Ashwin Venkatesh Raman, Spine AI has 7 employees based in San Francisco, CA, USA.",https://www.getspine.ai,2023,"San Francisco, CA, USA",Akshay Budhkar; Ashwin Venkatesh Raman,https://linkedin.com/in/akshay-budhkar-06259041; https://linkedin.com/in/avraman,https://twitter.com/BudhkarAkshay; https://x.com/AshwinVRaman
Subsets,https://www.ycombinator.com/companies/subsets,Summer 2023,B2B,"AI-driven Retention Automation for subscription media businesses. Founded in 2023 by Oliver Brandt, Martin Johnsen, and Nikolai Skelbo, Subsets has 7 employees based in Copenhagen, Denmark. Subsets is hiring for 3 roles in engineering.",https://www.subsets.com,2023,"Copenhagen, Denmark",Martin Johnsen; Oliver Brandt; Nikolai Skelbo,https://linkedin.com/in/martin-johnsen-subsets; https://dk.linkedin.com/in/oliver-brandt-93b1b8110; https://linkedin.com/in/nikolaiskelbo,; ; 
CORE,https://www.ycombinator.com/companies/heysol,Summer 2023,B2B; Productivity,"Your AI butler that understands you really well and proactively acts…. Founded in 2025 by Manik Aggarwal, Manoj K, and Harshith Mullapudi, CORE has 3 employees based in San Francisco, CA, USA.",https://getcore.me,2025,"San Francisco, CA, USA",Harshith Mullapudi; Manik Aggarwal; Manoj K,https://linkedin.com/in/harshithmullapudi; https://linkedin.com/in/aggarwalmanik; https://linkedin.com/in/manoj-ks,https://twitter.com/harshithb4h; ; 
Synch,https://www.ycombinator.com/companies/synch,Summer 2023,B2B; Sales,"Supercharging Sales. Founded in 2023 by Daniel Ruiz, Synch has 4 employees based in New York, NY, USA.",https://www.withsynch.com,2023,"New York, NY, USA",Daniel Ruiz; The World Today,https://linkedin.com/in/daniel-ruiz-a73818aa; https://www.linkedin.com/in/asadsdar/,; 
Revamp,https://www.ycombinator.com/companies/revamp,Summer 2023,B2B; Analytics,"AI-Powered Customer Segmentation for eCommerce. Founded in 2023 by Stephen Campbell, Revamp has 3 employees based in . Revamp is hiring for 2 roles in marketing and engineering.",https://www.getrevamp.ai,2023,,Stephen Campbell; Company Launches,https://linkedin.com/in/stephenwcampbell; https://www.linkedin.com/in/amin-akhtar-15048/,; 
DataShare,https://www.ycombinator.com/companies/datashare,Summer 2023,"B2B; Engineering, Product and Design","Embed charts, dashboards and exports in your app. Founded in 2023 by Brian Brunner, DataShare has 1 employees based in Austin, TX, USA.",http://datashare.co,2023,"Austin, TX, USA",Brian Brunner,https://linkedin.com/in/bbrunner,
Airgoods,https://www.ycombinator.com/companies/airgoods,Summer 2023,B2B; Retail,"Wholesale marketplace for food & beverage. Founded in 2023 by Paolo Carroll, Aaron Farr, and Elian Haddock, Airgoods has 9 employees based in New York, NY, USA. Airgoods is hiring for 4 roles in engineering.",https://airgoods.com,2023,"New York, NY, USA",Aaron Farr; Paolo Carroll; Elian Haddock,https://linkedin.com/in/aaron-farr; https://linkedin.com/in/paolo-antici-carroll-8b0241192; https://linkedin.com/in/elianhaddock,; ; 
Talc,https://www.ycombinator.com/companies/talc,Summer 2023,"B2B; Engineering, Product and Design","Event extraction for Medical Researchers. Founded in 2023 by Max Kerr and Matt Lee, Talc has 3 employees based in Seattle, WA, USA.",https://talc.ai,2023,"Seattle, WA, USA",Matt Lee; Max Kerr,https://linkedin.com/in/mattllee; https://www.linkedin.com/in/maxkerrtalc/,; https://twitter.com/maxtalcai
Solve Intelligence,https://www.ycombinator.com/companies/solve-intelligence,Summer 2023,B2B; Legal,"AI patent drafting, prosecution, litigation and more for legal teams. Founded in 2023 by Sanj Ahilan, Angus Parsonson, and Chris Parsonson, Solve Intelligence has 43 employees based in . Solve Intelligence is hiring for 12 roles in marketing, sales, design, engineering, and legal.",https://www.solveintelligence.com,2023,,Chris Parsonson; Sanj Ahilan; Angus Parsonson; Product Snapshot,https://linkedin.com/in/christopher-parsonson-381830a3; https://linkedin.com/in/sanjeevan-ahilan-844b33137; https://linkedin.com/in/angus-parsonson-24935914b; https://www.linkedin.com/in/angus-parsonson-24935914b/,https://twitter.com/chrisparsonson; https://twitter.com/sanjeevanahilan; https://twitter.com/angusparsonson; 
Lio (formerly askLio),https://www.ycombinator.com/companies/lio,Summer 2023,B2B,"The World's First Multi-Agent System for Procurement. Founded in 2023 by Lukas Heinzmann, Vlad Keil, and Till Wagner, Lio (formerly askLio) has 80 employees based in New York, NY, USA.",https://www.lio.ai,2023,"New York, NY, USA",Vlad Keil; Lukas Heinzmann; Till Wagner; ❌ The Problem,https://de.linkedin.com/in/vladimir-keil; https://www.linkedin.com/in/lukasheinzmann/; https://linkedin.com/in/till-wagner-182ab119a; https://www.linkedin.com/in/till-wagner-182ab119a/,https://x.com/keilvlad; https://twitter.com/butterflock; ; 
Craftwork,https://www.ycombinator.com/companies/craftwork,Summer 2023,Real Estate and Construction; Construction,"Digital-native home painting franchise. Founded in 2023 by Mike Bifulco, Tim Griffin, Suzanne Griffin, and Joey Skavroneck, Craftwork has 50 employees based in Charlotte, NC, USA. Craftwork is hiring for 2 roles in support and operations.",https://craftwork.com,2023,"Charlotte, NC, USA",Tim Griffin; Mike Bifulco; Suzanne Griffin; Joey Skavroneck,https://linkedin.com/in/griffintimothy; https://linkedin.com/in/mbifulco; https://linkedin.com/in/suzannelevygriffin; https://www.linkedin.com/in/joeyskavroneck/,https://www.twitter.com/timgriffin77; https://twitter.com/irreverentmike; https://twitter.com/suzannerenee6; 
Electric Air,https://www.ycombinator.com/companies/electric-air-2,Summer 2023,Real Estate and Construction; Construction,"Tech-enabled heat pump contractor that cuts costs by 60%. Founded in 2023 by Chris Mui and Jeremy Osborne, Electric Air has 18 employees based in . Electric Air is hiring for 1 roles in engineering.",https://www.electricair.io,2023,,Jeremy Osborne; Chris Mui,https://linkedin.com/in/jezosborne; https://www.linkedin.com/in/christophermui/,https://twitter.com/JezOsborne; 
Prosper,https://www.ycombinator.com/companies/prosper,Summer 2023,B2B,"AI Phone Agents for Healthcare Operations. Founded in 2023 by Xavier de Gracia and Josep Mingot, Prosper has 9 employees based in New York, NY, USA. Prosper is hiring for 2 roles in sales.",https://www.getprosper.ai,2023,"New York, NY, USA",Founder; Josep Mingot,https://linkedin.com/in/xavierdegracia; https://linkedin.com/in/mingot,; 
Mandel AI,https://www.ycombinator.com/companies/mandel-ai,Summer 2023,B2B; Supply Chain and Logistics,"AI Supply Chain Coordinator. Founded in 2023 by Nick Gospodinov, Mandel AI has 2 employees based in .",https://www.mandel.ai,2023,,Nick Gospodinov,https://linkedin.com/in/nick-gospodinov-457643187,https://twitter.com/shmkkr
Every,https://www.ycombinator.com/companies/every,Summer 2023,B2B,"Banking + Payroll/Benefits + Bookkeeping + Tax in one place. Founded in 2021 by Rajeev Behera and Barry Peterson, Every has 12 employees based in . Every is hiring for 3 roles in engineering, finance, and operations.",https://every.io,2021,,Rajeev Behera; Barry Peterson,https://linkedin.com/in/rajeevbehera; https://linkedin.com/in/barrympeterson,https://twitter.com/rajeevbehera; 
Contour:,https://www.ycombinator.com/companies/contour,Summer 2023,B2B,". Founded in 2023 by Vamsi Saladi and Arvind Subramanian, Contour has 2 employees based in New York, NY, USA.",,2023,"New York, NY, USA",Arvind Subramanian; Vamsi Saladi,https://linkedin.com/in/arvind-subramanian; https://linkedin.com/in/vamsisaladi99,; 
OpenTools,https://www.ycombinator.com/companies/opentools,Summer 2023,"B2B; Engineering, Product and Design","The API for LLM tool use. Founded in 2023 by Andy Qin, OpenTools has 3 employees based in .",https://opentools.com,2023,,Andy Qin,https://linkedin.com/in/andylouisqin,https://twitter.com/andyqin
Cedana,https://www.ycombinator.com/companies/cedana,Summer 2023,B2B; Infrastructure,"Fast, reliable, reproducible AI with GPU live migration. Founded in 2023 by Neel Master and Niranjan Ravichandra, Cedana has 5 employees based in New York, NY, USA.",https://cedana.ai,2023,"New York, NY, USA",Neel Master; Niranjan Ravichandra,https://www.linkedin.com/in/neelmaster1; https://linkedin.com/in/niranjanravichandra,https://twitter.com/neelmaster; https://x.com/0xnravic
Casca,https://www.ycombinator.com/companies/casca,Summer 2023,Fintech,"Make Banking Magical. Founded in 2023 by Lukas Haffer, Casca has 28 employees based in San Francisco, CA, USA. Casca is hiring for 4 roles in operations, engineering, and product.",https://www.cascading.ai,2023,"San Francisco, CA, USA",Lukas Haffer,https://linkedin.com/in/lukashaffer,
Zelos Cloud,https://www.ycombinator.com/companies/zelos-cloud,Summer 2023,"B2B; Engineering, Product and Design","The Data Platform for Mission‑Critical Systems. Founded in 2023 by Michael Jaradah and Taylor Keairns, Zelos Cloud has 3 employees based in San Francisco, CA, USA.",https://zeloscloud.io,2023,"San Francisco, CA, USA",Michael Jaradah; Taylor Keairns,https://www.linkedin.com/in/michaeljaradah/; https://www.linkedin.com/in/taylor-keairns-872063125/,; 
Readily,https://www.ycombinator.com/companies/readily,Summer 2023,Healthcare,"AI Compliance Platform for Healthcare Organizations. Founded in 2024 by Edward Tiong and Wei An Wang, Readily has 14 employees based in San Francisco, CA, USA. Readily is hiring for 7 roles in engineering, operations, design, and sales.",https://readily.co,2024,"San Francisco, CA, USA",Edward Tiong; Wei An Wang,https://linkedin.com/in/edwardtiong; https://linkedin.com/in/weian,; https://x.com/wei_AIAI
PropRise,https://www.ycombinator.com/companies/proprise,Summer 2023,Real Estate and Construction,"The AI platform for CRE investment teams. Founded in 2023 by Jean-Michael Diei and Matthew Krager, PropRise has 3 employees based in San Francisco, CA, USA.",https://www.proprise.ai,2023,"San Francisco, CA, USA",Jean-Michael Diei; Matthew Krager,https://linkedin.com/in/jeanmichaeldiei; https://linkedin.com/in/matthew-krager-60b360102,; https://twitter.com/kragerDev
Pointhound,https://www.ycombinator.com/companies/pointhound,Summer 2023,"Consumer; Travel, Leisure and Tourism","Earn and redeem credit card points for free flights. Founded in 2023 by Jake Malone and Jay Reno, Pointhound has 5 employees based in . Pointhound is hiring for 1 roles in engineering.",http://www.pointhound.com,2023,,Jay Reno; Jake Malone; 🙏 Asks,https://www.linkedin.com/in/jayjreno; https://linkedin.com/in/jakemalone; https://www.linkedin.com/in/jayjreno/,https://twitter.com/jayjreno; ; 
Diligent,https://www.ycombinator.com/companies/diligent,Summer 2023,Fintech,"AI agents for fintech risk and compliance operations. Founded in 2023 by Ahmed Gaber and Edoardo Maschio, Diligent has 2 employees based in Berlin, Germany. Diligent is hiring for 1 roles in engineering.",https://godiligent.ai,2023,"Berlin, Germany",Edoardo Maschio; Ahmed Gaber; THE PROBLEM,https://linkedin.com/in/edoardo-maschio-704; https://linkedin.com/in/ahmedsamygaber; https://www.linkedin.com/in/edoardo-maschio-704/,https://twitter.com/edoardo_maschio; https://twitter.com/i_sico; 
Bland AI,https://www.ycombinator.com/companies/bland-ai,Summer 2023,B2B; Infrastructure,"The enterprise platform for AI phone calls. Founded in 2023 by Isaiah Granet and Sobhan Nejad, Bland AI has 65 employees based in San Francisco, CA, USA. Bland AI is hiring for 3 roles in support and engineering.",https://bland.com,2023,"San Francisco, CA, USA",Isaiah Granet; Sobhan Nejad,https://linkedin.com/in/isaiah-n-granet; https://linkedin.com/in/sobhan-nejad-796129133,https://twitter.com/zaygranet; https://twitter.com/sobhan_nejad
Sohar Health,https://www.ycombinator.com/companies/sohar-health,Summer 2023,Healthcare; Healthcare IT,"AI-powered insurance verification to boost patient conversion. Founded in 2023 by Lucas Gordon and Dr Ashish Mandavia MD, Sohar Health has 8 employees based in New York, NY, USA. Sohar Health is hiring for 1 roles in marketing.",https://www.soharhealth.com,2023,"New York, NY, USA",Dr Ashish Mandavia MD; Lucas Gordon,https://linkedin.com/in/ashishmandavia; https://linkedin.com/in/lucas-gordon-48ba6439,https://twitter.com/ash_soharhealth; https://twitter.com/lucasjgordon
Sweetspot,https://www.ycombinator.com/companies/sweetspot,Summer 2023,"B2B; Engineering, Product and Design","AI for Government Contracting. Founded in 2023 by Andrew Arkhipov, Philip Kung, and Sachin Subramanian, Sweetspot has 10 employees based in . Sweetspot is hiring for 2 roles in engineering.",https://www.sweetspot.so,2023,,Sachin Subramanian; Philip Kung,https://www.linkedin.com/in/sachinsubramanian/; https://www.linkedin.com/in/philipkung,https://twitter.com/sachsubra; 
Magic Loops,https://www.ycombinator.com/companies/magic-loops,Summer 2023,B2B,"Program computers with natural language. Founded in 2023 by Adam Williams, Magic Loops has 2 employees based in San Francisco, CA, USA.",https://magicloops.dev,2023,"San Francisco, CA, USA",Adam Williams,https://linkedin.com/in/%F0%9F%8F%97-adam-williams-%F0%9F%9A%A7-0995a949,https://twitter.com/jumploops
Ohmic Biosciences,https://www.ycombinator.com/companies/ohmic-biosciences,Summer 2023,Industrials; Agriculture,"Genetically engineering plants for disease resistance. Founded in 2021 by Matthew Bedewitz and PJ Steiner, Ohmic Biosciences has 2 employees based in Alameda, CA, USA.",https://ohmicbiosciences.com,2021,"Alameda, CA, USA",PJ Steiner; Matthew Bedewitz,https://linkedin.com/in/pjsteiner; https://linkedin.com/in/matthew-bedewitz-915848239,; 
Stellar Sleep,https://www.ycombinator.com/companies/stellar-sleep,Summer 2023,Healthcare,"We help people with chronic insomnia sleep better, using psychology. Founded in 2021 by Edrei Chua and George W, Stellar Sleep has 5 employees based in .",https://stellarsleep.com,2021,,George W; Edrei Chua,https://linkedin.com/in/wang-george; https://linkedin.com/in/edreichua,; 
AIVideo.com,https://www.ycombinator.com/companies/aivideo-com,Summer 2023,B2B,"The all in one tool for AI powered video production. Founded in 2023 by Eduardo Faraday, Justin Harvey, and Orestis Lykouropoulos, AIVideo.com has 7 employees based in . AIVideo.com is hiring for 6 roles in design, engineering, marketing, and product.",https://aivideo.com,2023,,Justin Harvey; Eduardo Faraday; Orestis Lykouropoulos,https://linkedin.com/in/justin-harvey-68a963b6; https://linkedin.com/in/edufaraday; https://linkedin.com/in/olykos,; https://twitter.com/EduardoFaraday; https://twitter.com/orestislykos
Linc.,https://www.ycombinator.com/companies/linc,Summer 2023,B2B,"AI Copilot for Shippers, Carriers and Brokers. Founded in 2023 by Rahul Prakash, Shrey Sambhwani, and Harshavardhan Srijay, Linc. has 3 employees based in .",https://www.linc-ai.com,2023,,Rahul Prakash; Shrey Sambhwani; Harshavardhan Srijay,https://linkedin.com/in/rahul-prakash-538633225; https://linkedin.com/in/shreysambhwani; https://linkedin.com/in/harshavardhan-srijay,; ; https://twitter.com/HarshaSrijay
Dioxus Labs,https://www.ycombinator.com/companies/dioxus-labs,Summer 2023,"B2B; Engineering, Product and Design","Web, Desktop, and Mobile apps with one codebase in Rust. Founded in 2023 by Jonathan Kelley, Dioxus Labs has 4 employees based in . Dioxus Labs is hiring for 1 roles in engineering.",https://dioxuslabs.com,2023,,Jonathan Kelley,https://linkedin.com/in/jonathan-r-kelley,http://twitter.com/jkelleyrtp
Hyperbound,https://www.ycombinator.com/companies/hyperbound,Summer 2023,B2B; Sales,"Revenue Activation Platform. Founded in 2023 by Sriharsha Guduguntla and Atul Raghunathan, Hyperbound has 30 employees based in San Francisco, CA, USA. Hyperbound is hiring for 6 roles in sales, marketing, and engineering.",https://hyperbound.ai,2023,"San Francisco, CA, USA",Sriharsha Guduguntla; Atul Raghunathan,https://linkedin.com/in/sguduguntla; https://linkedin.com/in/atul-raghunathan-0743ba168,https://x.com/sguduguntla11; 
Accend,https://www.ycombinator.com/companies/accend,Summer 2023,Fintech,"AI agents for commercial underwriting at banks and fintechs. Founded in 2023 by Pranjal Daga, Yutong Pei, and Joseph Zhou, Accend has 18 employees based in . Accend is hiring for 2 roles in engineering and sales.",https://www.withaccend.com,2023,,Pranjal Daga; Yutong Pei,https://linkedin.com/in/pranjaldaga; https://linkedin.com/in/yutong-pei-81006842,https://twitter.com/pranjaldaga1; 
Elyos AI,https://www.ycombinator.com/companies/elyos-ai,Summer 2023,B2B; Operations,"AI Customer Service Agents for trades and field services. Founded in 2023 by Philippa Brown, Adrian Johnston, and Panos Stravopodis, Elyos AI has 20 employees based in London, UK. Elyos AI is hiring for 1 roles in engineering.",https://www.elyos.ai,2023,"London, UK",Adrian Johnston; Philippa Brown; Panos Stravopodis,https://www.linkedin.com/in/adrian-johnston-87667a2b/; https://www.linkedin.com/in/philippa-brown-; https://linkedin.com/in/pstrav,https://x.com/AdrianJohnst; https://twitter.com/pipclairebrown; https://twitter.com/pstrav
Clearest Health,https://www.ycombinator.com/companies/clearest-health,Summer 2023,Fintech; Insurance,"Rebuilding trust in American health insurance. Founded in 2023 by Nicolas Raga, Clearest Health has 3 employees based in New York, NY, USA. Clearest Health is hiring for 3 roles in engineering and sales.",https://clearesthealth.com,2023,"New York, NY, USA",Nicolas Raga,https://www.linkedin.com/in/nraga/,https://twitter.com/nicolas_raga
Metoro,https://www.ycombinator.com/companies/metoro,Summer 2023,"B2B; Engineering, Product and Design","AI SRE For Teams on Kubernetes. Founded in 2023 by Chris Battarbee, Metoro has  employees based in London, UK.",https://metoro.io,2023,"London, UK",Chris Battarbee,https://www.linkedin.com/in/chrisbattarbee,
Twenty,https://www.ycombinator.com/companies/twenty,Summer 2023,B2B,"Open Source CRM. Founded in 2023 by Charles Bochet, Thomas des Francs, and Félix Malfait, Twenty has 10 employees based in San Francisco, CA, USA. Twenty is hiring for 2 roles in design.",https://twenty.com,2023,"San Francisco, CA, USA",Félix Malfait; Charles Bochet; Founder,https://linkedin.com/in/fmalfait; https://linkedin.com/in/charlesbochet; https://www.linkedin.com/in/tdesfrancs/,; ; https://x.com/thomasdesfrancs/
Ora AI,https://www.ycombinator.com/companies/ora-ai,Summer 2023,Education,"Med school can be simpler. Founded in 2022 by Kevin Bastoul, Jacob Caccamo, and Ryan Phelps, Ora AI has 3 employees based in San Francisco, CA, USA.",http://oraai.com,2022,"San Francisco, CA, USA",Ryan Phelps; Kevin Bastoul; Jacob Caccamo,https://linkedin.com/in/ryan-phelps-md-b518967b; https://linkedin.com/in/kevin-bastoul; https://linkedin.com/in/jacob-caccamo,https://twitter.com/ryan_rl_phelps; ; 
Nectar,https://www.ycombinator.com/companies/nectar,Summer 2023,Industrials; Energy,"Manage energy cost & usage with AI for facility & sustainability teams. Founded in 2022 by Katherine He and Allen Wang, Nectar has 7 employees based in San Francisco, CA, USA.",https://nectarclimate.com,2022,"San Francisco, CA, USA",Allen Wang; Katherine He,https://linkedin.com/in/allenwang314; https://linkedin.com/in/katherine-he,https://twitter.com/AllenWang314; 
Reworkd,https://www.ycombinator.com/companies/reworkd,Summer 2023,B2B,"The simplest way to extract web data at scale. Founded in 2023 by Srijan Subedi, Reworkd has 1 employees based in San Francisco, CA, USA.",https://reworkd.ai,2023,"San Francisco, CA, USA",Srijan Subedi,https://linkedin.com/in/srijansubedi,https://twitter.com/SrijanSubedii
Kino AI,https://www.ycombinator.com/companies/kino-ai,Summer 2023,B2B; Productivity,"Kino is an AI media manager and video editor for humans and agents. Founded in 2022 by Luke Igel, Kino AI has 4 employees based in San Francisco, CA, USA. Kino AI is hiring for 1 roles in engineering.",https://kino.ai,2022,"San Francisco, CA, USA",Luke Igel; Company Launches,https://linkedin.com/in/igel; https://www.linkedin.com/in/wesleyblock/,https://twitter.com/lukeigel; http://twitter.com/trykino
kapa.ai,https://www.ycombinator.com/companies/kapa-ai,Summer 2023,B2B; Productivity,"The fastest way to build AI assistants on technical content. Founded in 2023 by Finn Bauer and Emil Soerensen, kapa.ai has 22 employees based in . kapa.ai is hiring for 11 roles in sales, engineering, design, product, and marketing.",https://www.kapa.ai,2023,,Emil Soerensen; Finn Bauer,https://linkedin.com/in/sorensenemil; https://de.linkedin.com/in/finn-bauer-533bb0130,https://twitter.com/emilsnotes; 
Artie,https://www.ycombinator.com/companies/artie,Summer 2023,B2B; Infrastructure,"Software that streams data from databases to warehouses in real-time. Founded in 2023 by Jacqueline Cheong and Robin Tang, Artie has 12 employees based in San Francisco, CA, USA. Artie is hiring for 5 roles in engineering, operations, design, and sales.",https://www.artie.com,2023,"San Francisco, CA, USA",Jacqueline Cheong; Robin Tang,https://www.linkedin.com/in/jacqueline-cheong/; https://www.linkedin.com/in/tang8330/,https://x.com/JacquelineSYC19; 
HyLight,https://www.ycombinator.com/companies/hylight,Summer 2023,Industrials; Climate,"Small unmanned hydrogen airships for long range monitoring. Founded in 2022 by Martin Bocken, Thomas Laporte, and Josef Rokusek, HyLight has 22 employees based in Paris, France. HyLight is hiring for 8 roles in engineering, operations, sales, and recruiting & hr.",https://www.hylight.aero,2022,"Paris, France",Thomas Laporte; Martin Bocken; Josef Rokusek,https://www.linkedin.com/in/thomaslaporte/; https://www.linkedin.com/in/martin-bocken/; https://www.linkedin.com/in/josef-rokusek/,; ; 
HockeyStack,https://www.ycombinator.com/companies/hockeystack,Summer 2023,B2B; Sales,"The operating system for inbound B2B revenue. Founded in 2022 by Emir Atli, Arda Bulut, and Buğra Gündüz, HockeyStack has 65 employees based in San Francisco, CA, USA.",https://hockeystack.com,2022,"San Francisco, CA, USA",Buğra Gündüz; Emir Atli; Arda Bulut; Problem,https://www.linkedin.com/in/bgrgndzz; https://www.linkedin.com/in/emircatli/; https://www.linkedin.com/in/ardabulut-627211/; https://www.linkedin.com/in/bgrgndzz/,; ; ; 
