Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Valgo,https://www.ycombinator.com/companies/valgo,Winter 2026,"B2B; Engineering, Product and Design","Insurance risk layer for physical AI. Founded in 2025 by Sydney Katz, Robert Moss, and Jon Qian, Valgo has 3 employees based in .",https://valgo.ai,2025,,Robert Moss; Sydney Katz; Jon Qian; Company Launches,https://www.linkedin.com/in/robert-j-moss; https://www.linkedin.com/in/smkatz/; https://www.linkedin.com/in/jon-qian-82b63046/; https://www.linkedin.com/in/smkatz/,http://x.com/mossr_jl; ; ; 
ARC Prize Foundation,https://www.ycombinator.com/companies/arc-prize-foundation,Winter 2026,Industrials,"AI benchmarks that measure general intelligence and inspire new ideas. Founded in 2024 by Greg Kamradt, ARC Prize Foundation has 4 employees based in .",https://arcprize.org,2024,,Greg Kamradt,https://www.linkedin.com/in/gregkamradt/,https://x.com/GregKamradt
Corvera,https://www.ycombinator.com/companies/corvera,Winter 2026,B2B; Operations,"AI agent workforce for CPG back-office. Founded in 2025 by Dirk Breeuwer, Matthew Collins, and Christopher Kong, Corvera has 4 employees based in . Corvera is hiring for 1 roles in engineering.",https://www.corvera.ai,2025,,Christopher Kong; Dirk Breeuwer; Matthew Collins; The Problem,https://www.linkedin.com/in/cwnkong/; https://www.linkedin.com/in/dirkbreeuwer/; https://www.linkedin.com/in/itsmcollins; https://www.linkedin.com/in/cwnkong/,https://x.com/chriskong852; ; https://x.com/matthewncollins; 
FullSeam,https://www.ycombinator.com/companies/fullseam,Winter 2026,B2B; Finance and Accounting,"AI agents for corporate accounting teams. Founded in 2026 by Aaron Coppa, Thomas Dowling, and Geoff Segal, FullSeam has 3 employees based in .",https://fullseam.com,2026,,Thomas Dowling; Aaron Coppa; Geoff Segal; Ask,https://linkedin.com/in/thomas-dowling-2a3aabb7; https://www.linkedin.com/in/aaron-coppa-451a1955/; https://www.linkedin.com/in/geoff-segal-744407ba/; https://www.linkedin.com/in/thomas-dowling-2a3aabb7/,https://x.com/thetomdowling; ; ; 
CatchBack Cards,https://www.ycombinator.com/companies/catchback-cards,Winter 2026,Consumer; Gaming,"The most thrilling way to create and rip digital collectible packs. Founded in 2025 by Sophia Kim and Joseph Zhang, CatchBack Cards has 2 employees based in . CatchBack Cards is hiring for 1 roles in marketing.",https://catchbackcards.com,2025,,Joseph Zhang; Sophia Kim,https://www.linkedin.com/in/joseph-zhang-116152187/; https://www.linkedin.com/in/sophia-sol-kim/,https://x.com/sohan_zhang; 
Mantis,https://www.ycombinator.com/companies/mantis,Winter 2026,B2B; Infrastructure,"Digital Twins of humans. Founded in 2025 by Georgia Witchel, Mantis has 3 employees based in .",https://mantisbiotech.com,2025,,Georgia Witchel,https://www.linkedin.com/in/georgia-witchel-852b78149/,https://x.com/GWitchel
Haladir,https://www.ycombinator.com/companies/haladir,Winter 2026,B2B; Operations,"Building Operational Superintelligence. Founded in 2025 by Jibran Hutchins, Quan Huynh, Preston Schmittou, and Joseph Tso, Haladir has 4 employees based in .",https://www.haladir.com,2025,,Jibran Hutchins; Quan Huynh; Preston Schmittou; Joseph Tso,https://www.linkedin.com/in/jibran-hutchins-42500b26b/; https://www.linkedin.com/in/quanmhuynh/; https://www.linkedin.com/in/preston-schmittou-82442b28a/; https://www.linkedin.com/in/josephtso,https://x.com/jibranhutch; https://x.com/quanmhuynh; ; https://x.com/josephtso914
ClaimGlide,https://www.ycombinator.com/companies/claimglide,Winter 2026,Healthcare; Healthcare Services,"AI automated prior-auths for private medical practices. Founded in 2025 by Nami Lindquist, ClaimGlide has 1 employees based in .",https://claimglide.com,2025,,Nami Lindquist,https://www.linkedin.com/in/namilindquist/,
Ndea,https://www.ycombinator.com/companies/ndea-com,Winter 2026,Industrials,"Building AGI that can innovate. Founded in 2024 by Francois Chollet and Mike Knoop, Ndea has 15 employees based in . Ndea is hiring for 1 roles in engineering.",https://ndea.com,2024,,Francois Chollet; Mike Knoop,https://www.linkedin.com/in/fchollet/; https://www.linkedin.com/in/mikeknoop,https://x.com/fchollet; https://twitter.com/mikeknoop
Crosslayer Labs,https://www.ycombinator.com/companies/crosslayer-labs,Winter 2026,B2B; Security,"Protect, monitor and defend your Internet presence. Founded in 2025 by Henry Birge-Lee, Grace Cimaszewski, and Prateek Mittal, Crosslayer Labs has 3 employees based in .",https://www.crosslayerlabs.com,2025,,Henry Birge-Lee; Grace Cimaszewski; Prateek Mittal,https://www.linkedin.com/in/henry-birge-lee-211002121/; https://www.linkedin.com/in/grace-c-bb3945a3/; https://www.linkedin.com/in/prateek-mittal-aa859a45,; ; https://x.com/prateekmittal_
Voltair,https://www.ycombinator.com/companies/voltair,Winter 2026,Industrials; Drones,"Autonomous Drones for Earth Observation. Founded in 2025 by Hayden Gosch, Avi Gotskind, Ronan Nopp, and Warren Weissbluth, Voltair has 5 employees based in . Voltair is hiring for 1 roles in engineering.",https://voltairlabs.com,2025,,Ronan Nopp; Hayden Gosch; Avi Gotskind; Warren Weissbluth,https://www.linkedin.com/in/ronan-nopp; https://www.linkedin.com/in/haydengosch/; https://www.linkedin.com/in/avigotskind; https://www.linkedin.com/in/warrenweissbluth/,; ; ; 
Vector Legal,https://www.ycombinator.com/companies/vector-legal,Winter 2026,B2B; Legal,"Full service ai law firm & software solution, for startups. Founded in 2026 by Mitch Duncombe and Keenan Venuti, Vector Legal has 3 employees based in .",https://vectorlegal.com,2026,,Mitch Duncombe; Keenan Venuti,https://www.linkedin.com/in/mitchellduncombe/; https://www.linkedin.com/in/keenan-venuti-in/,https://x.com/mitchduncombe; 
Oxus,https://www.ycombinator.com/companies/oxus,Winter 2026,B2B,"AI-powered automation for internal audit workflows. Founded in 2025 by Melinda Liu, Janet Liu, and Christine Watts, Oxus has 3 employees based in .",https://oxus-ai.com,2025,,Janet Liu; Melinda Liu; Christine Watts; Controllers,https://linkedin.com/in/janet-liu-4856b91b4; https://linkedin.com/in/melinda-liu-4a87a3198; https://www.linkedin.com/in/christinewatts2018/; https://www.linkedin.com/in/liujanet8/,; ; ; 
Captain,https://www.ycombinator.com/companies/captain,Winter 2026,B2B; Infrastructure,"Give AI agents accurate knowledge search that scales. Founded in 2025 by Edgar Babajanyan and Lewis Polansky, Captain has 2 employees based in .",https://runcaptain.com,2025,,Lewis Polansky; Edgar Babajanyan,https://www.linkedin.com/in/lewispolansky/; https://www.linkedin.com/in/edgar-babajanyan-a28230217/,https://x.com/LewisPolansky; https://x.com/BabajanyanEdgar
Agentic Fabriq,https://www.ycombinator.com/companies/agentic-fabriq,Winter 2026,B2B; Security,"Okta for Agents. Founded in 2025 by Matthew Xu and Paulina Xu, Agentic Fabriq has 2 employees based in .",https://www.agenticfabriq.com,2025,,Paulina Xu; Matthew Xu,https://www.linkedin.com/in/paulina-xu-5bba0821b?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app; https://www.linkedin.com/in/matthew-xu-b32a36271,https://x.com/paulinazhxu; https://x.com/matthew_xu23
Travo,https://www.ycombinator.com/companies/travo,Winter 2026,Real Estate and Construction,"The data infrastructure for real estate. Founded in 2025 by Alexander Calafiura, Clarence Chen, Michael Dalva, and Ashwin Sriram, Travo has 4 employees based in .",https://www.travoai.com,2025,,Clarence Chen; Alexander Calafiura; Michael Dalva; Ashwin Sriram,https://linkedin.com/in/clarence-chen123; https://linkedin.com/in/alexandercalafiura; https://www.linkedin.com/in/michaeldalva/; https://www.linkedin.com/in/ashwin-sriram/,; ; ; 
Velum Labs,https://www.ycombinator.com/companies/velum-labs,Winter 2026,B2B,"The OS for data quality across any stack. Founded in 2025 by Benjamin Muñoz-Cerro and Alen Rubilar-Muñoz, Velum Labs has 2 employees based in San Francisco, CA, USA.",https://www.velum-labs.com,2025,"San Francisco, CA, USA",Benjamin Muñoz-Cerro; Alen Rubilar-Muñoz,https://www.linkedin.com/in/benjamzc/; https://www.linkedin.com/in/000alen/,; https://x.com/000alen
Alt-X,https://www.ycombinator.com/companies/alt-x,Winter 2026,Fintech,"Automation for institutional-grade financial modeling in Excel. Founded in 2025 by Ryan Samadi and Michael Wachsman, Alt-X has 2 employees based in .",https://alt-x.co,2025,,Ryan Samadi; Michael Wachsman; Hey,https://www.linkedin.com/in/ryan-samadi/; https://www.linkedin.com/in/michael-wachsman-a0912a1ab/; https://www.linkedin.com/in/ryan-samadi/,https://x.com/SamadiRyan; ; 
Button Computer,https://www.ycombinator.com/companies/button-computer,Winter 2026,"B2B; Engineering, Product and Design","Button is the wearable AI that can talk. Founded in 2025 by Ryan Burgoyne and Chris Nolet, Button Computer has 2 employees based in .",https://buttoncomputer.com,2025,,Chris Nolet; Ryan Burgoyne,https://www.linkedin.com/in/chrisnolet; https://linkedin.com/in/ryansburgoyne,; https://x.com/spacecrafter3d
Pollen,https://www.ycombinator.com/companies/pollen,Winter 2026,B2B; Operations,"AI agents that automate customer success. Founded in 2025 by Aldrin Ong, Noah Yin, and Jeffrey Yum, Pollen has 3 employees based in .",https://www.pollen.cx,2025,,Noah Yin; Aldrin Ong; Jeffrey Yum; ❌ The Problem,https://www.linkedin.com/in/noah-yin/; https://www.linkedin.com/in/aldrin0n9/; https://www.linkedin.com/in/jeffreyyum/; https://www.linkedin.com/in/noah-yin/,; ; ; 
Autumn AI,https://www.ycombinator.com/companies/autumn-ai,Winter 2026,B2B; Infrastructure,"Stalk your prospects at scale. Founded in 2025 by Shiv Kampani and Vishnu Sampathkumar, Autumn AI has 2 employees based in .",https://autumnai.com,2025,,Vishnu Sampathkumar; Shiv Kampani,https://www.linkedin.com/in/vishnu-sampathkumar/; https://www.linkedin.com/in/shivkampani,https://x.com/VishnuSampathk1; https://x.com/shiv_kampani
Overdrive Health,https://www.ycombinator.com/companies/overdrive-health,Winter 2026,Healthcare; Healthcare Services,"AI-Native Medical Billing Services. Founded in 2025 by Michael Schroeder, Overdrive Health has 1 employees based in . Overdrive Health is hiring for 1 roles in engineering.",https://overdrive.health,2025,,Michael Schroeder; Problem:,https://linkedin.com/in/michael-schroeder-217513bb/; https://www.linkedin.com/in/michaelschroeder-/,; 
"Galactic Resource Utilization Space, Inc. (GRU Space)",https://www.ycombinator.com/companies/galactic-resource-utilization-space-inc-gru-space,Winter 2026,Industrials; Aviation and Space,"Moon Hotel -> The Intergalactic Construction Company of Earth. Founded in 2025 by Skyler Chan, Galactic Resource Utilization Space, Inc. (GRU Space) has 1 employees based in . Galactic Resource Utilization Space, Inc. (GRU Space) is hiring for 3 roles in engineering.",https://gru.space,2025,,Skyler Chan,https://www.linkedin.com/in/skylerchan03/,https://x.com/skyler_chan_
Bidflow,https://www.ycombinator.com/companies/bidflow,Winter 2026,Real Estate and Construction; Construction,"AI Electrical Estimator. Founded in 2025 by Jesse Choe and Gautham Ramachandran, Bidflow has 2 employees based in New York, NY, USA.",https://usebidflow.com,2025,"New York, NY, USA",Jesse Choe; Gautham Ramachandran; Hi!,https://www.linkedin.com/in/jc10/; https://www.linkedin.com/in/gautham-ramachandran-74b5712a4/; https://www.linkedin.com/in/jc10/,https://x.com/jesse_choe10; ; 
Menza,https://www.ycombinator.com/companies/menza,Winter 2026,B2B; Analytics,"The AI data analyst for consumer brands. Founded in 2023 by Mariam Ahmed and Qasim Munye, Menza has 3 employees based in . Menza is hiring for 1 roles in engineering.",https://menza.ai,2023,,Qasim Munye; Mariam Ahmed,https://linkedin.com/in/qasim-munye-3b363a160; https://www.linkedin.com/in/mariamaahmed/,https://twitter.com/qasimmunye; https://twitter.com/RealMariamAhmed
Q2Q,https://www.ycombinator.com/companies/q2q,Winter 2026,B2B; Finance and Accounting,"We help private equity teams find acquisition targets faster. Founded in  by , Q2Q has 2 employees based in San Francisco, CA, USA.",https://www.tryq2q.com,,"San Francisco, CA, USA",Brianna Lin; The Problem,https://www.linkedin.com/in/brianna-lin/; https://www.linkedin.com/in/brianna-lin/,https://x.com/briannajlin; 
