Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Open,https://www.ycombinator.com/companies/open,Winter 2024,"B2B; Engineering, Product and Design","Enterprise AI customer support. Founded in 2024 by Mohammad Gharbat, Open has 22 employees based in San Francisco, CA, USA. Open is hiring for 2 roles in sales.",https://open.cx,2024,"San Francisco, CA, USA",Mohammad Gharbat,https://linkedin.com/in/gharabat,
Salvy,https://www.ycombinator.com/companies/salvy,Winter 2024,B2B; Operations,"Mobile carrier for businesses in Brazil. Founded in 2022 by Hudo Assenco, Maria Eduarda Kumlehn, Artur Negrão, and Lucas Rosa, Salvy has 27 employees based in Curitiba, State of Paraná, Brazil.",https://www.salvy.com.br,2022,"Curitiba, State of Paraná, Brazil",Artur Negrão; Hudo Assenco; Maria Eduarda Kumlehn; Lucas Rosa; The Problem,https://linkedin.com/in/arturnegrao; https://linkedin.com/in/hudo-assenco; https://www.linkedin.com/in/mariaeduardakumlehn/; https://linkedin.com/in/lucas-rosa-3080b43b; https://linkedin.com/in/arturnegrao,; ; ; ; 
Centralize,https://www.ycombinator.com/companies/centralize,Winter 2024,B2B; Sales,"The AI-powered deal collaboration platform for high ACV revenue teams. Founded in 2023 by Rachit Kataria and Will Wang, Centralize has 6 employees based in San Francisco, CA, USA. Centralize is hiring for 2 roles in engineering.",https://www.usecentralize.com,2023,"San Francisco, CA, USA",Rachit Kataria; Will Wang; —,https://linkedin.com/in/rachitkataria; https://linkedin.com/in/williamwang77; https://www.linkedin.com/in/rachitkataria/,; ; 
phospho,https://www.ycombinator.com/companies/phospho,Winter 2024,B2B,"Give brains to robots. Founded in 2023 by Pierre-Louis Biojout, phospho has 2 employees based in San Francisco, CA, USA.",https://phospho.ai,2023,"San Francisco, CA, USA",Pierre-Louis Biojout,https://linkedin.com/in/pierre-louis-biojout-9509741aa,https://twitter.com/PLBiojout
Firebender,https://www.ycombinator.com/companies/firebender,Winter 2024,"B2B; Engineering, Product and Design","Most powerful coding agent for Android engineers. Founded in 2023 by Aman Gottumukkala and Kevin Tang, Firebender has 5 employees based in . Firebender is hiring for 1 roles in engineering.",https://firebender.com,2023,,Aman Gottumukkala; Kevin Tang,https://linkedin.com/in/amangotchu; https://linkedin.com/in/distributed,https://twitter.com/amangotchu; https://x.com/kevo1ution
Aether,https://www.ycombinator.com/companies/aether,Winter 2024,"B2B; Engineering, Product and Design","AI sales platform for home services. Founded in 2024 by Shelby Bons and Zayne Sagar, Aether has 8 employees based in San Francisco, CA, USA.",https://www.tryaether.co,2024,"San Francisco, CA, USA",Zayne Sagar; Shelby Bons; Some Background,https://linkedin.com/in/zaynesagar; https://linkedin.com/in/shelby-bons-ucberkeley; https://linkedin.com/in/shelby-bons-ucberkeley,; ; 
Parallel,https://www.ycombinator.com/companies/parallel,Winter 2024,Healthcare; Healthcare IT,"AI agents for healthcare admin. Founded in 2024 by Paul Lafforgue, Parallel has 6 employees based in Paris, France.",https://www.beparallel.com,2024,"Paris, France",Paul Lafforgue,https://linkedin.com/in/paullafforgue,
Vibrant Labs,https://www.ycombinator.com/companies/vibrant-labs,Winter 2024,B2B; Infrastructure,"RL environments for long horizon AI Agents. Founded in 2023 by Shahul ES and Jithin James, Vibrant Labs has 2 employees based in San Francisco, CA, USA.",https://vibrantlabs.com,2023,"San Francisco, CA, USA",Jithin James; Shahul ES; Problem,https://linkedin.com/in/jjmachan; https://linkedin.com/in/shahules; https://linkedin.com/in/jjmachan,https://twitter.com/jjmachan; https://twitter.com/Shahules786; 
sync.,https://www.ycombinator.com/companies/sync-2,Winter 2024,B2B,"AI lipsync tool for video content creators. Founded in 2023 by Prajwal K R, Prady Modukuru, Rudrabha Mukhopadhyay, and Pavan Reddy, sync. has 13 employees based in San Francisco, CA, USA.",https://sync.so,2023,"San Francisco, CA, USA",Prady Modukuru; Prajwal K R; Rudrabha Mukhopadhyay; Pavan Reddy,https://linkedin.com/in/prady-modukuru; https://www.linkedin.com/in/prajwalrenukanand/; https://linkedin.com/in/rudrabha; https://linkedin.com/in/pavan-reddy-8bb85a67,https://twitter.com/therealprady; https://twitter.com/IamPrajwalKR; https://twitter.com/RudrabhaM; https://x.com/yasa_pavan
PandasAI,https://www.ycombinator.com/companies/pandasai,Winter 2024,B2B; Analytics,"PandasAI is an open-source conversational data analysis platform with…. Founded in 2023 by Gabriele Venturi, PandasAI has 3 employees based in Munich, Germany.",https://pandas-ai.com,2023,"Munich, Germany",Gabriele Venturi,https://linkedin.com/in/gabriele-venturi,https://twitter.com/lele_venturi
Infinity,https://www.ycombinator.com/companies/infinity,Winter 2024,Fintech; Payments,"Business banking for cross-border SMBs & Startups. Founded in 2023 by Sidharth Choraria and Sourav Choraria, Infinity has 15 employees based in Bengaluru, Karnataka, India. Infinity is hiring for 1 roles in engineering.",https://www.infinityapp.in,2023,"Bengaluru, Karnataka, India",Sourav Choraria; Sidharth Choraria; Payment Tracking / Notifications,https://linkedin.com/in/sourav-choraria-9b389776; https://www.linkedin.com/in/sidharth-choraria-25411b65/details/experience/; https://www.linkedin.com/in/sourav-choraria-9b389776/,; https://twitter.com/sidharth9932; 
InQuery,https://www.ycombinator.com/companies/inquery-2,Winter 2024,Healthcare; Healthcare IT,"Intelligent Medical Record Reviews. Founded in 2023 by Erick Enriquez and Khalil Miri, InQuery has 4 employees based in .",https://www.inquery.ai,2023,,Erick Enriquez; Khalil Miri; 🔍 Problem,https://linkedin.com/in/erick-enriquez; https://linkedin.com/in/khalil-miri?challengeId=AQHWHo0KU27KHgAAAYtAT5ChJwAxKyHDUTBZ_lM6cVviquDDjRyqB9xJxhlm0ATSXVRSaWgd29Ey0nUP_7m83XuDx3BvDkY4Jw&submissionId=2e9e84f8-0d0e-8f17-0b3e-f45c8158d27c&challengeSource=AgHqCrfI9npr2QAAAYtAT8XC638RucWqcGTLCZ7eovbJ-AYf7th1Rp30ur3XDSY&challegeType=AgHlTtcDd_2XCAAAAYtAT8XEcBz-r74sxX0ukDxvpdpO-N0f--z8dVw&memberId=AgFc2--6eoHdUwAAAYtAT8XHLvuvaBS3QEThr7PWG6--ydU&recognizeDevice=AgExDFN6a2fGlAAAAYtAT8XJR2ljtKp39iqIOlBAMno1-CUSmezV; https://linkedin.com/in/erick-enriquez,https://twitter.com/generick_ez; ; 
14.ai,https://www.ycombinator.com/companies/14-ai,Winter 2024,B2B; Infrastructure,"AI Customer Service Agency for Your B2C Business. Founded in 2023 by Michael Fester and Marie Schneegans, 14.ai has 3 employees based in San Francisco, CA, USA. 14.ai is hiring for 7 roles in engineering, sales, operations, and design.",https://14.ai,2023,"San Francisco, CA, USA",Marie Schneegans; Michael Fester; Previous Launches,https://linkedin.com/in/marie-schneegans; https://linkedin.com/in/michaelfester; https://www.linkedin.com/in/marie-schneegans/,https://twitter.com/marieschneegans; https://twitter.com/michaelfester; 
Tamarind Bio,https://www.ycombinator.com/companies/tamarind-bio,Winter 2024,B2B,"AI Inference Platform for Drug Discovery. Founded in 2023 by Deniz Kavi and Sherry Liu, Tamarind Bio has 15 employees based in . Tamarind Bio is hiring for 6 roles in engineering, science, and sales.",https://www.tamarind.bio,2023,,Deniz Kavi; Sherry Liu; The Problem,https://linkedin.com/in/deniz-kavi; https://linkedin.com/in/sherryliu987; https://linkedin.com/in/deniz-kavi,https://twitter.com/kavi_deniz; ; 
Clarion,https://www.ycombinator.com/companies/clarion,Winter 2024,Healthcare; Healthcare IT,"The AI communication layer for healthcare. Founded in 2024 by Ryan Gallagher and Jeffrey Lamothe, Clarion has 14 employees based in New York, NY, USA. Clarion is hiring for 8 roles in design, operations, marketing, support, and engineering.",https://clarionhealth.com,2024,"New York, NY, USA",Ryan Gallagher; Jeffrey Lamothe; Confronting Healthcare's Staffing Crisis,https://linkedin.com/in/ryangallaghermd; https://linkedin.com/in/lamothesde; https://www.linkedin.com/in/ryangallaghermd/,; ; 
Consul,https://www.ycombinator.com/companies/consul,Winter 2024,Fintech; Payments,"The Stablecoin Payouts Platform. Founded in 2023 by Rakeeb Hossain and David Lalor, Consul has 2 employees based in New York, NY, USA.",https://onconsul.com,2023,"New York, NY, USA",David Lalor; Rakeeb Hossain,https://linkedin.com/in/davidlalor5; https://linkedin.com/in/rakeebhossain,https://x.com/david_lalor; https://x.com/rakeeb_hossain
Scout,https://www.ycombinator.com/companies/cpgscout,Winter 2024,B2B; Retail,"AI insights for consumer products. Founded in 2024 by Sasha Zhang, Scout has 3 employees based in San Francisco, CA, USA. Scout is hiring for 4 roles in engineering, design, operations, and sales.",https://cpgscout.ai,2024,"San Francisco, CA, USA",Sasha Zhang,https://linkedin.com/in/sashaxzhang,
Decipher AI,https://www.ycombinator.com/companies/decipher-ai,Winter 2024,"B2B; Engineering, Product and Design","QA agents that write tests 10x faster with zero maintenance. Founded in 2023 by Rohan Das and Michael Rosenfield, Decipher AI has 4 employees based in San Francisco, CA, USA. Decipher AI is hiring for 1 roles in engineering.",https://getdecipher.com,2023,"San Francisco, CA, USA",Michael Rosenfield; Rohan Das; Product Overview,https://linkedin.com/in/rosenfieldmichael; https://linkedin.com/in/rohan-d; https://www.linkedin.com/in/rohan-d/,https://twitter.com/_mrosenfield; ; 
LemonSlice,https://www.ycombinator.com/companies/lemonslice,Winter 2024,B2B,"Give your voice agents a face. Founded in 2024 by Lina Colucci, Sidney Primas, and Andrew Weitz, LemonSlice has 8 employees based in California St, San Francisco, CA, USA.",https://www.lemonslice.com,2024,"California St, San Francisco, CA, USA",Lina Colucci; Sidney Primas; Andrew Weitz,https://linkedin.com/in/lina-colucci; https://linkedin.com/in/sidneyprimas; https://www.linkedin.com/in/andrewjweitz/,https://twitter.com/lina_colucci; ; 
Pillar,https://www.ycombinator.com/companies/trypillar,Winter 2024,"B2B; Engineering, Product and Design","Your App's Copilot. Founded in 2025 by JJ Maxwell and Mark Wai, Pillar has  employees based in San Francisco, CA, USA.",https://trypillar.com,2025,"San Francisco, CA, USA",JJ Maxwell; Mark Wai,https://linkedin.com/in/jj-maxwell-753b5026; https://linkedin.com/in/markwai,https://x.com/jjmaxwell4; 
Guide Labs,https://www.ycombinator.com/companies/guide-labs,Winter 2024,B2B,"Interpretable AI models and agents. Founded in 2023 by Julius Adebayo, Guide Labs has 9 employees based in San Francisco, CA, USA.",https://www.guidelabs.ai,2023,"San Francisco, CA, USA",Julius Adebayo,https://linkedin.com/in/juliusadebayo,https://twitter.com/juliusadml
OmniAI,https://www.ycombinator.com/companies/omniai,Winter 2024,B2B; Finance and Accounting,"AI Agents for Commercial Lending. Founded in 2023 by Tyler Maran and Anna Pojawis, OmniAI has 5 employees based in San Francisco, CA, USA. OmniAI is hiring for 2 roles in engineering.",https://getomni.ai,2023,"San Francisco, CA, USA",Tyler Maran; Anna Pojawis; Problem,https://linkedin.com/in/tyler-maran; https://www.linkedin.com/in/annapoj/; https://www.linkedin.com/in/annapoj/,https://twitter.com/TylerMaran; ; 
Respan,https://www.ycombinator.com/companies/respan,Winter 2024,B2B; Infrastructure,"Self-driving observability, evals, and gateway for AI agents. Founded in 2023 by Raymond Huang and Andy Li, Respan has 10 employees based in San Francisco, CA, USA. Respan is hiring for 1 roles in sales.",https://respan.ai,2023,"San Francisco, CA, USA",Andy Li; Raymond Huang; ‼️ The Problem,https://linkedin.com/in/hanheli; https://www.linkedin.com/in/yunrui-huang/; https://linkedin.com/in/hanheli,https://twitter.com/andydy42; https://x.com/raymond_huang26; https://twitter.com/keywordsai
PromptArmor,https://www.ycombinator.com/companies/promptarmor,Winter 2024,B2B; Security,"LLM Security and Compliance. Founded in 2023 by Vikram Jayanthi and Shankar Krishnan, PromptArmor has  employees based in . PromptArmor is hiring for 1 roles in operations.",https://promptarmor.com,2023,,Shankar Krishnan; Vikram Jayanthi,https://linkedin.com/in/shankar-krishnan; https://linkedin.com/in/vikramjayanthi,; 
Zaymo,https://www.ycombinator.com/companies/zaymo,Winter 2024,B2B; Marketing,"Interactive email builder for ecommerce brands. Founded in 2023 by Brice Douglas and Daniel Jones, Zaymo has 11 employees based in Lehi, UT, USA. Zaymo is hiring for 4 roles in engineering, sales, and design.",https://zaymo.com,2023,"Lehi, UT, USA",Brice Douglas; Daniel Jones; In-email Campaigns,https://linkedin.com/in/bricedouglas; https://linkedin.com/in/daniel-kj; https://linkedin.com/in/gomezpaz,https://twitter.com/thebricedouglas; https://twitter.com/danielkentjones; 
Meticulate,https://www.ycombinator.com/companies/meticulate,Winter 2024,B2B,"Making it easy for B2B sales teams to send stellar outbound. Founded in 2024 by Wilbur Li and Joseph Palakapilly, Meticulate has 5 employees based in San Francisco, CA, USA. Meticulate is hiring for 1 roles in engineering.",https://meticulate.ai,2024,"San Francisco, CA, USA",Wilbur Li; Joseph Palakapilly,https://www.linkedin.com/in/li-wilbur/; https://linkedin.com/in/jpalakapilly,; 
CloudCruise,https://www.ycombinator.com/companies/cloudcruise,Winter 2024,B2B,"The developer platform for fast and reliable browser agents. Founded in 2024 by Felix Martin Eckert and Adrian Ziegler, CloudCruise has 3 employees based in San Francisco, CA, USA. CloudCruise is hiring for 3 roles in operations and engineering.",https://cloudcruise.com,2024,"San Francisco, CA, USA",Adrian Ziegler; Felix Martin Eckert; 🧑‍🤝🧑 The Team,https://linkedin.com/in/adrian-ziegler; https://linkedin.com/in/felix-eckert-807095191; https://linkedin.com/in/adrian-ziegler,https://twitter.com/adrmtu; ; 
Attunement,https://www.ycombinator.com/companies/attunement,Winter 2024,Healthcare,"We automate compliance for behavioral health, saving clinicians hours…. Founded in 2024 by Angie Muller, Attunement has 3 employees based in San Francisco, CA, USA.",http://attunement.ai,2024,"San Francisco, CA, USA",Angie Muller; ✅ Our Ask,https://linkedin.com/in/angiemuller; https://linkedin.com/in/angiemuller,https://twitter.com/lokosbasilisk; 
Lucite,https://www.ycombinator.com/companies/lucite,Winter 2024,B2B,"Supercharging Insurance Brokers & Advisors. Founded in 2024 by Richard Greenbaum and Jason Spector, Lucite has 4 employees based in New York, NY, USA.",https://www.lucite.ai,2024,"New York, NY, USA",Jason Spector; Richard Greenbaum,https://linkedin.com/in/jason-spector-34b864101; https://linkedin.com/in/richard-greenbaum-a735b183,; 
OneGrep,https://www.ycombinator.com/companies/onegrep,Winter 2024,"B2B; Engineering, Product and Design","AI Agent for DevOps Workflow Automation. Founded in 2024 by Achintya Ashok and Brian Cripe, OneGrep has 2 employees based in New York, NY, USA.",https://www.onegrep.dev,2024,"New York, NY, USA",Brian Cripe; Problem,https://linkedin.com/in/briancripe; https://www.linkedin.com/in/achintya-ashok/,; 
Tusk,https://www.ycombinator.com/companies/tusk,Winter 2024,"B2B; Engineering, Product and Design","AI agent that generates unit and integration tests. Founded in 2023 by Sohil Kshirsagar and Marcel Tan, Tusk has 4 employees based in San Francisco, CA, USA.",https://usetusk.ai,2023,"San Francisco, CA, USA",Marcel Tan; Sohil Kshirsagar,https://linkedin.com/in/marcel-tan; https://linkedin.com/in/sohil-kshirsagar,https://twitter.com/Marcel7an; https://twitter.com/sohilkshirsagar
PartnerHQ,https://www.ycombinator.com/companies/partnerhq,Winter 2024,B2B; Sales,"A marketplace for B2B businesses to buy warm intros. . Founded in 2024 by Stan Liu and Kat Wang, PartnerHQ has 4 employees based in .",https://trypartnerhq.com,2024,,Kat Wang; Stan Liu; 🙏 Asks:,https://linkedin.com/in/katherine-wang-6760026a; https://linkedin.com/in/stan-l-107a3b1b2; https://www.linkedin.com/in/stan-l-107a3b1b2/,https://twitter.com/buildwithkat; ; 
atopile,https://www.ycombinator.com/companies/atopile,Winter 2024,"B2B; Engineering, Product and Design","We make tools to design electronics circuit boards with code. Founded in 2023 by Narayan Powderly, atopile has 5 employees based in San Francisco, CA, USA.",http://atopile.io,2023,"San Francisco, CA, USA",Narayan Powderly; Company Launches,https://linkedin.com/in/narayan-powderly-21949a180; https://linkedin.com/in/matthew-wildoer-467a4992,; https://twitter.com/elonmusk/status/1324283305789812736?lang=en
Copper Health,https://www.ycombinator.com/companies/copper-health,Winter 2024,Healthcare; Healthcare IT,"Modern patient engagement and remote therapeutic monitoring platform. Founded in 2024 by Tommy Guo and Joanne Wang, Copper Health has 2 employees based in San Francisco, CA, USA.",https://www.copperhealth.co,2024,"San Francisco, CA, USA",Joanne Wang; Tommy Guo; ---,https://linkedin.com/in/joanne-wang-156ba9154; https://linkedin.com/in/thomasguo; https://www.linkedin.com/in/joannewang19/,; ; 
SynsoryBio,https://www.ycombinator.com/companies/synsorybio,Winter 2024,Healthcare; Therapeutics,"""If-then"" conditional logic for protein drugs. Founded in 2023 by Elliot Tague and Nathan Tague, SynsoryBio has 2 employees based in Cambridge, MA, USA.",https://www.synsorybio.com,2023,"Cambridge, MA, USA",Elliot Tague; Nathan Tague; The Problem:,https://linkedin.com/in/elliot-tague; https://linkedin.com/in/nathan-tague-533019198; https://www.linkedin.com/in/elliot-tague/,https://twitter.com/elliot_tague; ; 
Yoneda Labs,https://www.ycombinator.com/companies/yoneda-labs,Winter 2024,B2B,"Foundation Model for Chemical Manufacturing. Founded in 2023 by Michał Mgeładze-Arciuch, Jan Oboril, and Daniel Vlasits, Yoneda Labs has 3 employees based in . Yoneda Labs is hiring for 1 roles in science.",https://www.yonedalabs.com,2023,,Michał Mgeładze-Arciuch; Jan Oboril; Daniel Vlasits,https://linkedin.com/in/michal-mgeladze-arciuch; https://linkedin.com/in/jan-oboril-819b44225; https://linkedin.com/in/danielvlasits,; ; https://twitter.com/DanielVlasits
TokenOwl,https://www.ycombinator.com/companies/tokenowl,Winter 2024,Fintech,"AI portfolio tools for the next generation of finance. Founded in 2023 by Colin Holter and Amith Vanmane, TokenOwl has 2 employees based in New York, NY, USA.",https://tokenowl.ai,2023,"New York, NY, USA",Colin Holter; Amith Vanmane,https://linkedin.com/in/colin-holter-ab1118116; https://linkedin.com/in/amith-vanmane,; 
Topo,https://www.ycombinator.com/companies/topo,Winter 2024,B2B; Sales,"AI Agents for outbound working by your side. Founded in 2023 by Dan Elkaim, Léonard Henriquez, and Robin Philibert, Topo has 12 employees based in Paris, France.",https://www.topo.io,2023,"Paris, France",Dan Elkaim; Léonard Henriquez; Robin Philibert; Our Solution 🥳,https://www.linkedin.com/in/danelkaim/; https://linkedin.com/in/leonard-henriquez; https://linkedin.com/in/robin-philibert; https://www.linkedin.com/in/danelkaim/,; ; ; 
Trellis AI,https://www.ycombinator.com/companies/trellis-ai,Winter 2024,B2B,"AI for streamlining healthcare paperwork. Founded in 2024 by Mac Klinkachorn and Jacky Lin, Trellis AI has 25 employees based in . Trellis AI is hiring for 18 roles in engineering and operations.",https://runtrellis.com,2024,,Mac Klinkachorn; Jacky Lin,https://www.linkedin.com/in/macklink/; https://linkedin.com/in/jhslin,https://twitter.com/MKlinkachorn; 
Ecliptor,https://www.ycombinator.com/companies/ecliptor,Winter 2024,B2B; Sales,"AI and Embeddings. . Founded in 2023 by Andre Fu and Nanki Grewal, Ecliptor has 2 employees based in San Francisco, CA, USA.",https://ecliptor.ai,2023,"San Francisco, CA, USA",Andre Fu; Nanki Grewal,https://linkedin.com/in/andre-fu; https://linkedin.com/in/nankigrewal,https://twitter.com/andrezfu; 
Greenboard,https://www.ycombinator.com/companies/greenboard,Winter 2024,Fintech,"Modern OS for the financial back office. . Founded in 2023 by Dave Feldman and Edward Schembor, Greenboard has 26 employees based in New York, NY, USA. Greenboard is hiring for 4 roles in engineering and sales.",https://www.greenboard.com,2023,"New York, NY, USA",Dave Feldman; Edward Schembor; Asks,https://linkedin.com/in/david-feldman; https://linkedin.com/in/edwardschembor; https://www.linkedin.com/in/david-feldman/,; ; 
Eggnog,https://www.ycombinator.com/companies/eggnog,Winter 2024,Consumer,"Fun with AI video. Founded in 2024 by Sam Plank, Eggnog has 1 employees based in San Francisco, CA, USA.",https://www.eggnog.ai,2024,"San Francisco, CA, USA",Sam Plank; Eggnog,https://linkedin.com/in/sam-plank-042b1199; https://linkedin.com/in/sam-plank-042b1199,https://twitter.com/SamuelMGPlank; 
Artisan,https://www.ycombinator.com/companies/artisan,Winter 2024,B2B,"AI employees called Artisans, starting with an AI BDR. Founded in 2023 by Jaspar Carmichael-Jack, Artisan has 37 employees based in San Francisco, CA, USA. Artisan is hiring for 10 roles in product, design, engineering, marketing, sales, and support.",https://artisan.co,2023,"San Francisco, CA, USA",Jaspar Carmichael-Jack,https://linkedin.com/in/jaspar-carmichael-jack,https://twitter.com/jasparcjack
Octolane AI,https://www.ycombinator.com/companies/octolane-ai,Winter 2024,B2B; Sales,"Self-Driving AI CRM. Founded in 2024 by One Chowdhury and Md Abdul Halim Rafi, Octolane AI has 5 employees based in San Francisco, CA, USA.",https://www.octolane.com,2024,"San Francisco, CA, USA",One Chowdhury; Md Abdul Halim Rafi,https://linkedin.com/in/one-chowdhury; https://linkedin.com/in/md-abdul-halim-rafi,https://twitter.com/coffeewithone; https://twitter.com/halim__rafi
SuretyNow,https://www.ycombinator.com/companies/suretynow,Winter 2024,Fintech; Insurance,"The Modern Surety Bond Platform. Founded in 2022 by Bruce Chi and Jay Xiao, SuretyNow has 4 employees based in Austin, TX, USA.",https://suretynow.com,2022,"Austin, TX, USA",Bruce Chi; Jay Xiao,https://linkedin.com/in/bchi; https://linkedin.com/in/yjwxiao,; https://twitter.com/yjwxiao
ROE,https://www.ycombinator.com/companies/roe,Winter 2024,B2B; Infrastructure,"AI for risk and compliance. Founded in 2023 by Richard Meng, ROE has 9 employees based in San Mateo, CA, USA. ROE is hiring for 2 roles in engineering.",https://getroe.ai,2023,"San Mateo, CA, USA",Richard Meng; Richard; Jason,https://linkedin.com/in/berkeleymeng; https://linkedin.com/in/berkeleymeng; https://linkedin.com/in/jason-wang-a29851128,; ; 
FurtherAI,https://www.ycombinator.com/companies/furtherai,Winter 2024,B2B,"AI Workforce for the Insurance Industry. Founded in 2023 by Sashank Gondala and Aman Gour, FurtherAI has 8 employees based in San Francisco, CA, USA. FurtherAI is hiring for 14 roles in engineering, marketing, sales, operations, support, and design.",https://www.furtherai.com,2023,"San Francisco, CA, USA",Aman Gour; Sashank Gondala; ❌ PROBLEM,https://linkedin.com/in/amangour; https://linkedin.com/in/sashank-gondala-083132a0; https://linkedin.com/in/amangour,https://twitter.com/amangour30; https://twitter.com/sgondala2; 
Arini,https://www.ycombinator.com/companies/arini,Winter 2024,Healthcare; Healthcare IT,"AI receptionist for dentists. Founded in 2024 by Abdul Jamjoom and Rami Rustom, Arini has 17 employees based in San Francisco, CA, USA. Arini is hiring for 3 roles in engineering.",https://www.arini.ai,2024,"San Francisco, CA, USA",Abdul Jamjoom; Rami Rustom; Problem,https://linkedin.com/in/abduljamjoom; https://linkedin.com/in/ramirustom; https://www.linkedin.com/in/abduljamjoom/,https://twitter.com/abduljamjoom; https://twitter.com/rami_rustom; 
Paradigm,https://www.ycombinator.com/companies/paradigm,Winter 2024,B2B,"A reimagined workspace with AI at its core. Founded in 2024 by Anna Monaco, Paradigm has 8 employees based in . Paradigm is hiring for 2 roles in engineering and operations.",https://www.paradigmai.com,2024,,Anna Monaco,https://linkedin.com/in/anna-monaco,https://twitter.com/annarmonaco
PointOne,https://www.ycombinator.com/companies/pointone,Winter 2024,B2B; Infrastructure,"AI Time Platform for Law Firms. Founded in 2023 by Jeremy Ben-Meir and Katon Luaces, PointOne has 15 employees based in New York, NY, USA. PointOne is hiring for 12 roles in sales, engineering, and operations.",https://pointone.com,2023,"New York, NY, USA",Katon Luaces; Jeremy Ben-Meir,https://linkedin.com/in/katon-luaces; https://linkedin.com/in/jeremyben-meir,; 
AveryIQ,https://www.ycombinator.com/companies/averyiq,Winter 2024,Real Estate and Construction; Housing and Real Estate,"AI Copilot for Property Managers and Landlords. Founded in 2025 by Andrew Kouri, AveryIQ has 3 employees based in Austin, TX, USA. AveryIQ is hiring for 2 roles in engineering and sales.",https://callavery.com,2025,"Austin, TX, USA",Andrew Kouri,https://linkedin.com/in/andrewkouri,https://twitter.com/andrewkouri
Wavelength,https://www.ycombinator.com/companies/wavelength,Winter 2024,B2B; Operations,"Build Magical Customer Experiences. Founded in 2023 by Deepali Jain and Pranav Mallampalli, Wavelength has 3 employees based in San Francisco, CA, USA. Wavelength is hiring for 2 roles in engineering.",https://wavelength.cx,2023,"San Francisco, CA, USA",Pranav Mallampalli; Deepali Jain,https://www.linkedin.com/in/pranavmallampalli/; https://linkedin.com/in/deepalijain1,; 
MathDash,https://www.ycombinator.com/companies/mathdash,Winter 2024,Education,"Learning Platform for Math Competitions. Founded in 2024 by Akshaj Kadaveru and Daniel Sun, MathDash has 2 employees based in San Francisco, CA, USA.",https://mathdash.com,2024,"San Francisco, CA, USA",Daniel Sun; Akshaj Kadaveru; Asks,https://linkedin.com/in/daniel-sun-440493171; https://linkedin.com/in/akshaj-kadaveru; https://www.linkedin.com/in/daniel-sun-440493171/,; ; 
Leaping,https://www.ycombinator.com/companies/leaping,Winter 2024,"B2B; Engineering, Product and Design","Automate bug resolution. Founded in 2024 by Kanav Petkar and Adrien Philardeau, Leaping has 2 employees based in San Francisco, CA, USA.",https://www.leaping.io,2024,"San Francisco, CA, USA",Kanav Petkar; Adrien Philardeau,https://linkedin.com/in/kvptkr; https://linkedin.com/in/adrienphilardeau,; 
Basalt,https://www.ycombinator.com/companies/basalt,Winter 2024,Industrials; Aviation and Space,"Constellations as a Service. Founded in 2023 by Maximillian Bhatti, Basalt has 5 employees based in San Francisco, CA, USA.",https://basalt.space,2023,"San Francisco, CA, USA",Maximillian Bhatti; Background,https://linkedin.com/in/maximillian-bhatti-1a9806266; https://www.linkedin.com/in/alex-choi/,; 
Carousel Technologies,https://www.ycombinator.com/companies/carousel-technologies,Winter 2024,B2B; Finance and Accounting,"AI Assistant for Excel. Founded in 2023 by Jude Rizzo and Daniel Wolf, Carousel Technologies has 4 employees based in 205 W 76th St, New York, NY 10023, USA.",https://usecarousel.com,2023,"205 W 76th St, New York, NY 10023, USA",Daniel Wolf; Jude Rizzo,https://linkedin.com/in/daniel-wolf-6242431b1; https://linkedin.com/in/jude-rizzo-aa71aa207,; 
Agentic Labs,https://www.ycombinator.com/companies/agentic-labs-2,Winter 2024,"B2B; Engineering, Product and Design","AI system design tools for dev teams. Founded in 2023 by Maksim Ivanov, Agentic Labs has 2 employees based in New York, NY, USA.",https://agenticlabs.com,2023,"New York, NY, USA",Maksim Ivanov,https://linkedin.com/in/maksivanov,
Fractal Labs:,https://www.ycombinator.com/companies/fractal-labs,Winter 2024,Consumer,". Founded in 2024 by Jason Cai, Alan Du, and Derrick Xin, Fractal Labs has 4 employees based in . Fractal Labs is hiring for 1 roles in engineering.",https://fractal-labs.gg,2024,,Alan Du; Jason Cai,https://linkedin.com/in/alan-du-6525b28a; https://www.linkedin.com/in/jycai/,; 
Pivot Robotics,https://www.ycombinator.com/companies/pivot-robotics,Winter 2024,Industrials; Manufacturing and Robotics,"AI for Robot Arms in Factories. Founded in 2023 by Siddharth Girdhar and Vignesh Rajmohan, Pivot Robotics has 6 employees based in San Francisco, CA, USA. Pivot Robotics is hiring for 2 roles in engineering.",https://pivotrobotics.com,2023,"San Francisco, CA, USA",Siddharth Girdhar; Vignesh Rajmohan,https://linkedin.com/in/siddharthgir; https://linkedin.com/in/vignesh-rajmohan,; https://twitter.com/vrajmo
Aidy,https://www.ycombinator.com/companies/aidy,Winter 2024,Healthcare; Consumer Health and Wellness,"Mobile app helping people better manage chronic health conditions. Founded in 2024 by Peter Crocker and Max Williamson, Aidy has 2 employees based in San Francisco, CA, USA.",https://www.aidyhq.com,2024,"San Francisco, CA, USA",Max Williamson; Peter Crocker; Greg Miller,https://linkedin.com/in/max-williamson-3a969a17a; https://linkedin.com/in/pcrocker2021; https://linkedin.com/in/gmmiller00,https://twitter.com/MaxXWilliamson; ; 
